File name,Fleet size,Number of jobs,Average job duration,Average energy job costs,Lower bound,Upper bound,GAP (%),Runtime
Ins_V2_J100_T20_R60_B10_W4_S195_N5.txt,2,100,25,4,2510,2480,1.20,600.19
Ins_V5_J100_T10_R60_B10_W4_S212_N2.txt,5,100,12,4,793,781,1.51,600.11
Ins_V2_J50_T30_R60_B10_W4_S113_N3.txt,2,50,40,3,1559,1559,0.00,9.09
Ins_V2_J150_T10_R60_B10_W2_S7_N7.txt,2,150,11,2,2014,2014,0.00,205.55
Ins_V2_J50_T20_R60_B10_W2_S102_N2.txt,2,50,26,2,1012,1012,0.00,8.43
Ins_V2_J100_T30_R60_B10_W1_S207_N7.txt,2,100,39,1,2348,2348,0.00,78.92
Ins_V10_J100_T20_R60_B10_W4_S257_N7.txt,10,100,27,4,503,455,9.54,600.21
Ins_V5_J50_T10_R60_B10_W2_S122_N2.txt,5,50,13,2,223,223,0.00,6.81
Ins_V2_J150_T20_R60_B10_W1_S19_N9.txt,2,150,24,1,2297,2297,0.00,183.27
Ins_V2_J150_T20_R60_B10_W4_S17_N7.txt,2,150,23,4,3844,3844,0.00,269.51
Ins_V2_J100_T10_R60_B10_W1_S187_N7.txt,2,100,11,1,954,954,0.00,25.63
Ins_V10_J50_T20_R60_B10_W4_S163_N3.txt,10,50,24,4,205,204,0.49,600.11
Ins_V5_J100_T20_R60_B10_W4_S224_N4.txt,5,100,25,4,992,942,5.04,600.15
Ins_V5_J100_T10_R60_B10_W2_S213_N3.txt,5,100,11,2,470,458,2.55,600.87
Ins_V5_J50_T20_R60_B10_W4_S132_N2.txt,5,50,29,3,479,477,0.42,600.16
Ins_V2_J100_T10_R60_B10_W2_S181_N1.txt,2,100,11,2,1346,1346,0.00,48.74
Ins_V2_J50_T10_R60_B10_W1_S92_N2.txt,2,50,12,1,475,475,0.00,2.36
Ins_V10_J50_T20_R60_B10_W2_S168_N8.txt,10,50,26,2,137,137,0.00,374.62
Ins_V2_J150_T20_R60_B10_W4_S11_N1.txt,2,150,26,4,4008,3961,1.17,600.11
Ins_V5_J150_T20_R60_B10_W1_S42_N2.txt,5,150,24,1,933,933,0.00,487.05
Ins_V5_J50_T20_R60_B10_W2_S134_N4.txt,5,50,24,2,346,346,0.00,6.90
Ins_V5_J100_T30_R60_B10_W4_S233_N3.txt,5,100,38,5,1375,1363,0.87,600.14
Ins_V5_J50_T30_R60_B10_W2_S147_N7.txt,5,50,32,2,433,433,0.00,9.40
Ins_V10_J50_T10_R60_B10_W4_S150_N0.txt,10,50,10,4,151,151,0.00,24.19
Ins_V10_J150_T30_R60_B10_W1_S83_N3.txt,10,150,38,1,634,634,0.00,564.83
Ins_V10_J150_T30_R60_B10_W4_S81_N1.txt,10,150,38,4,967,891,7.86,600.39
Ins_V5_J150_T30_R60_B10_W4_S51_N1.txt,5,150,38,4,1947,1885,3.18,600.11
Ins_V5_J50_T20_R60_B10_W1_S137_N7.txt,5,50,27,1,296,296,0.00,5.13
Ins_V5_J150_T10_R60_B10_W2_S30_N0.txt,5,150,12,2,820,699,14.76,600.11
Ins_V2_J150_T10_R60_B10_W2_S6_N6.txt,2,150,13,2,2207,2207,0.00,298.05
Ins_V5_J150_T30_R60_B10_W1_S51_N1.txt,5,150,38,1,1321,1321,0.00,519.09
Ins_V10_J150_T20_R60_B10_W1_S78_N8.txt,10,150,24,1,431,404,6.26,600.10
Ins_V5_J50_T30_R60_B10_W2_S143_N3.txt,5,50,38,2,484,484,0.00,18.39
Ins_V10_J100_T20_R60_B10_W1_S255_N5.txt,10,100,27,1,295,295,0.00,71.16
Ins_V10_J100_T10_R60_B10_W4_S241_N1.txt,10,100,13,4,348,328,5.75,600.16
Ins_V10_J150_T30_R60_B10_W2_S88_N8.txt,10,150,37,2,766,578,24.54,600.08
Ins_V5_J150_T30_R60_B10_W2_S56_N6.txt,5,150,41,2,1644,1376,16.30,600.52
Ins_V10_J100_T10_R60_B10_W1_S245_N5.txt,10,100,11,1,132,132,0.00,35.83
Ins_V5_J150_T20_R60_B10_W4_S40_N0.txt,5,150,23,4,1521,1435,5.65,600.12
Ins_V10_J150_T20_R60_B10_W2_S78_N8.txt,10,150,24,2,562,386,31.32,600.07
Ins_V10_J100_T20_R60_B10_W1_S258_N8.txt,10,100,25,1,280,280,0.00,116.69
Ins_V10_J50_T10_R60_B10_W1_S157_N7.txt,10,50,12,1,63,63,0.00,0.40
Ins_V10_J150_T30_R60_B10_W4_S88_N8.txt,10,150,37,4,931,925,0.64,600.21
Ins_V10_J50_T20_R60_B10_W1_S160_N0.txt,10,50,25,1,127,127,0.00,0.49
Ins_V10_J100_T30_R60_B10_W4_S263_N3.txt,10,100,41,4,623,609,2.25,600.26
Ins_V10_J50_T10_R60_B10_W2_S151_N1.txt,10,50,12,2,98,98,0.00,7.33
Ins_V5_J150_T20_R60_B10_W1_S41_N1.txt,5,150,26,1,963,963,0.00,456.52
Ins_V10_J100_T30_R60_B10_W1_S261_N1.txt,10,100,36,1,379,379,0.00,75.70
Ins_V5_J50_T20_R60_B10_W1_S138_N8.txt,5,50,24,1,267,267,0.00,4.24
Ins_V5_J100_T30_R60_B10_W1_S233_N3.txt,5,100,38,1,883,883,0.00,55.99
Ins_V10_J50_T20_R60_B10_W4_S169_N9.txt,10,50,22,4,182,181,0.55,600.90
Ins_V5_J50_T30_R60_B10_W1_S148_N8.txt,5,50,37,1,404,404,0.00,4.92
Ins_V10_J100_T10_R60_B10_W2_S249_N9.txt,10,100,11,2,218,218,0.00,439.20
Ins_V10_J50_T20_R60_B10_W1_S165_N5.txt,10,50,22,1,111,111,0.00,0.37
Ins_V10_J50_T30_R60_B10_W2_S179_N9.txt,10,50,39,2,226,226,0.00,60.64
Ins_V2_J50_T20_R60_B10_W2_S104_N4.txt,2,50,26,3,1072,1072,0.00,10.24
Ins_V5_J100_T30_R60_B10_W4_S237_N7.txt,5,100,41,4,1371,1359,0.88,600.19
Ins_V10_J100_T10_R60_B10_W1_S243_N3.txt,10,100,11,1,135,135,0.00,34.91
Ins_V10_J50_T20_R60_B10_W1_S166_N6.txt,10,50,28,1,143,143,0.00,0.90
Ins_V10_J150_T20_R60_B10_W2_S76_N6.txt,10,150,25,2,566,393,30.57,600.07
Ins_V10_J50_T30_R60_B10_W1_S172_N2.txt,10,50,36,1,182,182,0.00,0.37
Ins_V10_J50_T30_R60_B10_W4_S176_N6.txt,10,50,32,4,254,252,0.79,600.20
Ins_V10_J100_T30_R60_B10_W4_S261_N1.txt,10,100,36,4,574,555,3.31,600.24
Ins_V5_J50_T30_R60_B10_W4_S140_N0.txt,5,50,35,5,618,618,0.00,561.35
Ins_V5_J50_T10_R60_B10_W1_S125_N5.txt,5,50,13,1,157,157,0.00,2.27
Ins_V5_J150_T10_R60_B10_W1_S32_N2.txt,5,150,11,1,523,523,0.00,157.77
Ins_V5_J150_T20_R60_B10_W4_S45_N5.txt,5,150,26,4,1622,1478,8.88,600.18
Ins_V2_J150_T10_R60_B10_W1_S8_N8.txt,2,150,12,1,1495,1495,0.00,177.77
Ins_V10_J50_T10_R60_B10_W4_S155_N5.txt,10,50,13,5,183,183,0.00,5.20
Ins_V5_J150_T20_R60_B10_W1_S48_N8.txt,5,150,26,1,972,972,0.00,507.64
Ins_V10_J100_T20_R60_B10_W2_S253_N3.txt,10,100,23,2,336,334,0.60,600.35
Ins_V10_J100_T20_R60_B10_W4_S259_N9.txt,10,100,24,4,483,458,5.18,600.19
Ins_V2_J150_T30_R60_B10_W4_S21_N1.txt,2,150,41,4,5164,5103,1.18,600.32
Ins_V2_J150_T30_R60_B10_W2_S28_N8.txt,2,150,36,2,3921,2989,23.77,600.07
Ins_V5_J50_T30_R60_B10_W1_S145_N5.txt,5,50,41,1,439,439,0.00,5.07
Ins_V5_J50_T10_R60_B10_W2_S128_N8.txt,5,50,14,2,249,249,0.00,8.77
Ins_V10_J100_T20_R60_B10_W2_S259_N9.txt,10,100,24,2,337,335,0.59,600.29
Ins_V5_J50_T20_R60_B10_W4_S139_N9.txt,5,50,23,4,450,450,0.00,22.60
Ins_V2_J100_T20_R60_B10_W2_S196_N6.txt,2,100,27,2,2083,2083,0.00,123.27
Ins_V10_J150_T30_R60_B10_W1_S81_N1.txt,10,150,38,1,645,630,2.33,600.11
Ins_V5_J50_T10_R60_B10_W2_S124_N4.txt,5,50,12,2,196,196,0.00,4.68
Ins_V2_J50_T20_R60_B10_W1_S100_N0.txt,2,50,26,1,851,851,0.00,4.78
Ins_V2_J50_T10_R60_B10_W1_S95_N5.txt,2,50,12,1,451,451,0.00,2.25
Ins_V10_J150_T10_R60_B10_W4_S63_N3.txt,10,150,11,4,569,563,1.05,600.25
Ins_V5_J100_T20_R60_B10_W2_S229_N9.txt,5,100,26,2,775,775,0.00,317.35
Ins_V2_J100_T20_R60_B10_W4_S194_N4.txt,2,100,22,4,2379,2379,0.00,102.54
Ins_V2_J100_T20_R60_B10_W1_S197_N7.txt,2,100,25,1,1557,1557,0.00,40.33
Ins_V2_J100_T30_R60_B10_W4_S205_N5.txt,2,100,37,4,3360,3330,0.89,600.07
Ins_V10_J100_T20_R60_B10_W2_S255_N5.txt,10,100,27,2,394,385,2.28,600.38
Ins_V10_J150_T20_R60_B10_W1_S79_N9.txt,10,150,24,1,428,412,3.74,600.13
Ins_V2_J100_T10_R60_B10_W4_S186_N6.txt,2,100,13,4,1989,1989,0.00,56.11
Ins_V5_J50_T10_R60_B10_W4_S127_N7.txt,5,50,11,4,351,351,0.00,61.80
Ins_V5_J100_T20_R60_B10_W4_S225_N5.txt,5,100,25,4,1024,925,9.67,600.12
Ins_V5_J100_T10_R60_B10_W2_S216_N6.txt,5,100,11,2,487,487,0.00,325.75
Ins_V2_J100_T20_R60_B10_W4_S192_N2.txt,2,100,25,4,2614,2614,0.00,139.39
Ins_V2_J50_T30_R60_B10_W1_S111_N1.txt,2,50,35,1,1064,1064,0.00,7.86
Ins_V2_J150_T10_R60_B10_W2_S9_N9.txt,2,150,12,2,2130,2130,0.00,288.76
Ins_V2_J50_T10_R60_B10_W2_S96_N6.txt,2,50,11,2,674,674,0.00,3.16
Ins_V10_J50_T30_R60_B10_W4_S177_N7.txt,10,50,45,4,301,295,1.99,600.13
Ins_V2_J100_T20_R60_B10_W1_S191_N1.txt,2,100,26,1,1660,1660,0.00,59.58
Ins_V10_J150_T20_R60_B10_W4_S78_N8.txt,10,150,24,4,769,698,9.23,600.20
Ins_V5_J150_T20_R60_B10_W1_S44_N4.txt,5,150,24,1,908,908,0.00,466.03
Ins_V2_J150_T10_R60_B10_W4_S5_N5.txt,2,150,12,4,2922,2922,0.00,427.28
Ins_V5_J50_T30_R60_B10_W4_S142_N2.txt,5,50,33,4,589,577,2.04,600.19
Ins_V5_J150_T10_R60_B10_W2_S39_N9.txt,5,150,11,2,755,645,14.57,600.15
Ins_V5_J100_T10_R60_B10_W1_S217_N7.txt,5,100,12,1,351,351,0.00,30.52
Ins_V5_J150_T20_R60_B10_W2_S41_N1.txt,5,150,26,2,1201,1191,0.83,600.27
Ins_V10_J150_T30_R60_B10_W2_S84_N4.txt,10,150,38,2,783,586,25.16,603.25
Ins_V2_J50_T10_R60_B10_W2_S92_N2.txt,2,50,12,2,625,625,0.00,4.88
Ins_V10_J50_T20_R60_B10_W4_S167_N7.txt,10,50,25,4,212,211,0.47,600.15
Ins_V5_J100_T30_R60_B10_W1_S239_N9.txt,5,100,37,1,837,837,0.00,199.16
Ins_V2_J50_T10_R60_B10_W1_S91_N1.txt,2,50,13,1,495,495,0.00,2.67
Ins_V2_J100_T10_R60_B10_W2_S188_N8.txt,2,100,13,2,1372,1372,0.00,74.59
Ins_V2_J100_T30_R60_B10_W4_S206_N6.txt,2,100,39,5,3645,3645,0.00,125.37
Ins_V5_J100_T30_R60_B10_W2_S233_N3.txt,5,100,38,2,1052,1050,0.19,600.50
Ins_V2_J100_T10_R60_B10_W2_S186_N6.txt,2,100,13,2,1419,1419,0.00,69.14
Ins_V2_J100_T20_R60_B10_W4_S197_N7.txt,2,100,25,4,2547,2547,0.00,299.24
Ins_V10_J150_T10_R60_B10_W1_S69_N9.txt,10,150,12,1,245,244,0.41,600.20
Ins_V2_J150_T30_R60_B10_W1_S29_N9.txt,2,150,39,1,3472,3472,0.00,502.55
Ins_V10_J50_T30_R60_B10_W1_S177_N7.txt,10,50,45,1,229,229,0.00,0.81
Ins_V10_J50_T20_R60_B10_W2_S164_N4.txt,10,50,27,2,152,150,1.32,602.10
Ins_V10_J100_T30_R60_B10_W4_S265_N5.txt,10,100,38,4,608,573,5.76,600.20
Ins_V2_J50_T30_R60_B10_W1_S114_N4.txt,2,50,33,1,992,992,0.00,10.26
Ins_V2_J100_T10_R60_B10_W2_S187_N7.txt,2,100,11,2,1284,1284,0.00,53.07
Ins_V5_J50_T10_R60_B10_W1_S127_N7.txt,5,50,11,1,135,135,0.00,3.78
Ins_V10_J100_T30_R60_B10_W4_S268_N8.txt,10,100,34,4,592,576,2.70,600.17
Ins_V2_J50_T20_R60_B10_W1_S106_N6.txt,2,50,27,1,796,796,0.00,5.00
Ins_V5_J150_T20_R60_B10_W1_S40_N0.txt,5,150,23,1,884,857,3.05,600.13
Ins_V10_J50_T30_R60_B10_W4_S175_N5.txt,10,50,41,4,289,287,0.69,600.23
Ins_V5_J50_T30_R60_B10_W2_S149_N9.txt,5,50,37,2,493,493,0.00,23.99
Ins_V5_J50_T20_R60_B10_W1_S132_N2.txt,5,50,29,1,333,333,0.00,4.72
Ins_V10_J50_T30_R60_B10_W1_S173_N3.txt,10,50,36,1,185,185,0.00,0.40
Ins_V2_J50_T10_R60_B10_W4_S97_N7.txt,2,50,10,4,903,903,0.00,2.28
Ins_V10_J100_T20_R60_B10_W2_S251_N1.txt,10,100,29,2,392,385,1.79,600.14
Ins_V10_J100_T20_R60_B10_W1_S259_N9.txt,10,100,24,1,269,269,0.00,218.66
Ins_V2_J50_T10_R60_B10_W1_S93_N3.txt,2,50,11,1,449,449,0.00,1.89
Ins_V10_J150_T30_R60_B10_W1_S86_N6.txt,10,150,34,1,573,547,4.54,600.09
Ins_V10_J50_T30_R60_B10_W4_S171_N1.txt,10,50,36,4,269,268,0.37,600.39
Ins_V10_J150_T30_R60_B10_W1_S84_N4.txt,10,150,38,1,633,611,3.48,600.17
Ins_V10_J50_T20_R60_B10_W2_S165_N5.txt,10,50,22,2,135,135,0.00,18.37
Ins_V5_J150_T10_R60_B10_W1_S30_N0.txt,5,150,12,1,568,568,0.00,87.48
Ins_V5_J50_T20_R60_B10_W2_S131_N1.txt,5,50,28,2,390,390,0.00,8.46
Ins_V5_J150_T30_R60_B10_W2_S50_N0.txt,5,150,35,2,1481,1181,20.26,600.11
Ins_V2_J150_T20_R60_B10_W1_S14_N4.txt,2,150,24,1,2311,2311,0.00,238.75
Ins_V5_J50_T10_R60_B10_W4_S120_N0.txt,5,50,11,4,310,310,0.00,153.04
Ins_V10_J150_T30_R60_B10_W2_S82_N2.txt,10,150,37,2,760,588,22.63,600.08
Ins_V5_J150_T20_R60_B10_W2_S45_N5.txt,5,150,26,2,1238,938,24.23,600.10
Ins_V5_J50_T30_R60_B10_W4_S148_N8.txt,5,50,37,4,621,613,1.29,600.31
Ins_V2_J50_T10_R60_B10_W4_S99_N9.txt,2,50,11,4,943,943,0.00,0.72
Ins_V2_J150_T20_R60_B10_W1_S18_N8.txt,2,150,26,1,2490,2490,0.00,289.83
Ins_V10_J150_T20_R60_B10_W1_S71_N1.txt,10,150,23,1,428,387,9.58,600.12
Ins_V2_J100_T20_R60_B10_W1_S198_N8.txt,2,100,24,1,1566,1566,0.00,50.03
Ins_V2_J50_T30_R60_B10_W4_S112_N2.txt,2,50,36,4,1479,1479,0.00,14.29
Ins_V5_J150_T20_R60_B10_W4_S44_N4.txt,5,150,24,4,1532,1508,1.57,600.15
Ins_V2_J100_T10_R60_B10_W2_S183_N3.txt,2,100,12,2,1296,1296,0.00,53.33
Ins_V5_J150_T10_R60_B10_W4_S32_N2.txt,5,150,11,4,1135,1087,4.23,600.10
Ins_V2_J150_T10_R60_B10_W4_S6_N6.txt,2,150,13,4,2867,2867,0.00,507.16
Ins_V5_J100_T20_R60_B10_W2_S222_N2.txt,5,100,27,2,820,820,0.00,253.19
Ins_V5_J150_T20_R60_B10_W1_S45_N5.txt,5,150,26,1,974,974,0.00,488.72
Ins_V2_J100_T30_R60_B10_W2_S204_N4.txt,2,100,36,2,2532,2532,0.00,152.78
Ins_V10_J50_T30_R60_B10_W2_S170_N0.txt,10,50,34,2,198,196,1.01,601.46
Ins_V5_J150_T30_R60_B10_W4_S58_N8.txt,5,150,36,4,1925,1792,6.91,600.16
Ins_V5_J50_T30_R60_B10_W2_S142_N2.txt,5,50,33,2,433,433,0.00,15.95
Ins_V2_J150_T20_R60_B10_W1_S15_N5.txt,2,150,25,1,2450,2450,0.00,215.63
Ins_V5_J50_T30_R60_B10_W4_S145_N5.txt,5,50,41,4,631,631,0.00,314.97
Ins_V10_J50_T10_R60_B10_W4_S159_N9.txt,10,50,12,4,159,159,0.00,135.42
Ins_V5_J100_T10_R60_B10_W4_S219_N9.txt,5,100,12,4,772,752,2.59,600.16
Ins_V5_J150_T30_R60_B10_W1_S56_N6.txt,5,150,41,1,1416,1416,0.00,223.07
Ins_V2_J50_T10_R60_B10_W2_S94_N4.txt,2,50,13,2,729,729,0.00,5.25
Ins_V10_J100_T30_R60_B10_W2_S266_N6.txt,10,100,37,2,480,435,9.38,600.08
Ins_V5_J50_T30_R60_B10_W4_S147_N7.txt,5,50,32,4,565,565,0.00,3.71
Ins_V2_J50_T20_R60_B10_W4_S102_N2.txt,2,50,26,3,1192,1192,0.00,14.53
Ins_V5_J50_T20_R60_B10_W2_S138_N8.txt,5,50,24,2,363,363,0.00,20.31
Ins_V5_J100_T10_R60_B10_W1_S219_N9.txt,5,100,12,1,352,352,0.00,33.29
Ins_V2_J150_T30_R60_B10_W4_S22_N2.txt,2,150,37,4,4732,4732,0.00,296.86
Ins_V2_J150_T20_R60_B10_W4_S14_N4.txt,2,150,24,4,3841,3809,0.83,600.10
Ins_V2_J50_T10_R60_B10_W2_S93_N3.txt,2,50,11,3,719,719,0.00,9.37
Ins_V2_J150_T30_R60_B10_W1_S24_N4.txt,2,150,40,1,3573,3573,0.00,189.03
Ins_V10_J50_T30_R60_B10_W2_S173_N3.txt,10,50,36,2,206,203,1.46,601.72
Ins_V10_J150_T10_R60_B10_W1_S67_N7.txt,10,150,13,1,263,263,0.00,393.02
Ins_V2_J150_T10_R60_B10_W4_S0_N0.txt,2,150,13,4,2851,2821,1.05,600.12
Ins_V2_J100_T20_R60_B10_W2_S194_N4.txt,2,100,22,2,1899,1899,0.00,97.18
Ins_V10_J50_T30_R60_B10_W1_S176_N6.txt,10,50,32,1,162,162,0.00,0.77
Ins_V5_J50_T10_R60_B10_W4_S125_N5.txt,5,50,13,3,313,313,0.00,79.92
Ins_V2_J150_T20_R60_B10_W1_S13_N3.txt,2,150,24,1,2350,2350,0.00,291.41
Ins_V10_J100_T10_R60_B10_W4_S242_N2.txt,10,100,12,4,371,341,8.09,600.16
Ins_V2_J50_T10_R60_B10_W2_S95_N5.txt,2,50,12,2,661,661,0.00,2.98
Ins_V2_J50_T30_R60_B10_W2_S119_N9.txt,2,50,38,2,1273,1273,0.00,12.53
Ins_V5_J100_T10_R60_B10_W4_S215_N5.txt,5,100,13,4,759,749,1.32,600.12
Ins_V2_J50_T30_R60_B10_W2_S112_N2.txt,2,50,36,2,1209,1209,0.00,8.52
Ins_V10_J100_T30_R60_B10_W4_S266_N6.txt,10,100,37,4,580,527,9.14,600.18
Ins_V10_J150_T10_R60_B10_W2_S64_N4.txt,10,150,11,2,371,180,51.48,600.13
Ins_V10_J150_T20_R60_B10_W2_S73_N3.txt,10,150,25,2,553,401,27.49,600.14
Ins_V5_J50_T10_R60_B10_W4_S124_N4.txt,5,50,12,4,400,400,0.00,2.30
Ins_V10_J150_T10_R60_B10_W4_S61_N1.txt,10,150,12,4,550,499,9.27,600.21
Ins_V2_J150_T10_R60_B10_W1_S3_N3.txt,2,150,12,1,1467,1467,0.00,145.11
Ins_V2_J50_T30_R60_B10_W1_S113_N3.txt,2,50,40,1,1199,1199,0.00,11.87
Ins_V10_J150_T20_R60_B10_W4_S79_N9.txt,10,150,24,4,723,667,7.75,600.21
Ins_V2_J150_T30_R60_B10_W1_S23_N3.txt,2,150,40,1,3567,3567,0.00,442.28
Ins_V10_J50_T30_R60_B10_W2_S171_N1.txt,10,50,36,2,216,214,0.93,601.30
Ins_V5_J50_T10_R60_B10_W2_S125_N5.txt,5,50,13,2,217,217,0.00,11.39
Ins_V10_J50_T30_R60_B10_W2_S177_N7.txt,10,50,45,2,235,235,0.00,7.85
Ins_V10_J100_T10_R60_B10_W1_S241_N1.txt,10,100,13,1,155,155,0.00,68.05
Ins_V10_J150_T10_R60_B10_W1_S66_N6.txt,10,150,12,1,239,239,0.00,323.24
Ins_V10_J50_T20_R60_B10_W4_S166_N6.txt,10,50,28,4,234,227,2.99,600.13
Ins_V10_J50_T20_R60_B10_W2_S162_N2.txt,10,50,24,2,143,143,0.00,358.10
Ins_V10_J50_T20_R60_B10_W1_S163_N3.txt,10,50,24,1,120,120,0.00,0.47
Ins_V10_J150_T10_R60_B10_W2_S65_N5.txt,10,150,12,2,389,227,41.65,600.07
Ins_V2_J50_T30_R60_B10_W2_S116_N6.txt,2,50,35,2,1225,1225,0.00,10.14
Ins_V5_J150_T20_R60_B10_W4_S41_N1.txt,5,150,26,4,1626,1563,3.87,600.29
Ins_V10_J50_T10_R60_B10_W1_S159_N9.txt,10,50,12,1,63,63,0.00,0.35
Ins_V2_J100_T20_R60_B10_W4_S190_N0.txt,2,100,27,3,2504,2504,0.00,105.71
Ins_V10_J100_T30_R60_B10_W2_S262_N2.txt,10,100,34,2,441,403,8.62,600.15
Ins_V2_J100_T30_R60_B10_W1_S204_N4.txt,2,100,36,1,2232,2232,0.00,127.75
Ins_V5_J100_T20_R60_B10_W1_S229_N9.txt,5,100,26,1,607,607,0.00,67.17
Ins_V10_J50_T30_R60_B10_W2_S178_N8.txt,10,50,43,2,246,246,0.00,537.44
Ins_V2_J150_T20_R60_B10_W4_S16_N6.txt,2,150,23,4,3950,3950,0.00,60.40
Ins_V10_J50_T20_R60_B10_W4_S162_N2.txt,10,50,24,4,216,215,0.46,600.23
Ins_V10_J150_T30_R60_B10_W4_S83_N3.txt,10,150,38,4,974,964,1.03,600.23
Ins_V5_J100_T20_R60_B10_W1_S223_N3.txt,5,100,28,1,682,682,0.00,105.49
Ins_V2_J150_T30_R60_B10_W2_S29_N9.txt,2,150,39,2,4102,4102,0.00,600.09
Ins_V10_J150_T20_R60_B10_W2_S70_N0.txt,10,150,26,2,609,505,17.08,600.10
Ins_V5_J50_T30_R60_B10_W4_S146_N6.txt,5,50,42,5,699,686,1.86,600.08
Ins_V5_J50_T10_R60_B10_W2_S127_N7.txt,5,50,11,2,207,207,0.00,8.60
Ins_V2_J50_T30_R60_B10_W4_S110_N0.txt,2,50,35,4,1557,1557,0.00,90.96
Ins_V2_J150_T30_R60_B10_W1_S25_N5.txt,2,150,38,1,3455,3455,0.00,435.42
Ins_V2_J100_T20_R60_B10_W1_S199_N9.txt,2,100,26,1,1666,1666,0.00,74.11
Ins_V10_J100_T30_R60_B10_W2_S260_N0.txt,10,100,39,2,481,436,9.36,600.08
Ins_V10_J100_T20_R60_B10_W1_S251_N1.txt,10,100,29,1,319,319,0.00,202.52
Ins_V5_J100_T30_R60_B10_W4_S238_N8.txt,5,100,38,4,1284,1200,6.54,600.12
Ins_V10_J100_T30_R60_B10_W1_S265_N5.txt,10,100,38,1,405,405,0.00,88.42
Ins_V5_J100_T30_R60_B10_W4_S231_N1.txt,5,100,39,4,1262,1247,1.19,600.25
Ins_V5_J100_T10_R60_B10_W4_S217_N7.txt,5,100,12,4,795,777,2.26,600.11
Ins_V10_J150_T10_R60_B10_W4_S68_N8.txt,10,150,12,4,573,553,3.49,600.21
Ins_V2_J50_T30_R60_B10_W1_S110_N0.txt,2,50,35,1,1017,1017,0.00,8.65
Ins_V10_J100_T30_R60_B10_W4_S267_N7.txt,10,100,39,4,630,575,8.73,600.14
Ins_V2_J50_T30_R60_B10_W4_S117_N7.txt,2,50,38,4,1657,1657,0.00,38.77
Ins_V5_J50_T20_R60_B10_W4_S134_N4.txt,5,50,24,4,514,514,0.00,36.28
Ins_V5_J100_T30_R60_B10_W4_S236_N6.txt,5,100,39,4,1302,1289,1.00,600.08
Ins_V2_J150_T30_R60_B10_W4_S26_N6.txt,2,150,39,4,5002,4972,0.60,600.19
Ins_V2_J100_T10_R60_B10_W1_S185_N5.txt,2,100,12,1,980,980,0.00,27.85
Ins_V5_J50_T10_R60_B10_W1_S123_N3.txt,5,50,10,1,131,131,0.00,3.43
Ins_V10_J150_T20_R60_B10_W1_S75_N5.txt,10,150,25,1,447,447,0.00,511.45
Ins_V5_J100_T20_R60_B10_W1_S224_N4.txt,5,100,25,1,606,606,0.00,36.99
Ins_V2_J100_T30_R60_B10_W1_S200_N0.txt,2,100,42,1,2495,2495,0.00,64.84
Ins_V10_J100_T20_R60_B10_W4_S251_N1.txt,10,100,29,4,537,529,1.49,600.16
Ins_V10_J150_T30_R60_B10_W4_S84_N4.txt,10,150,38,4,916,855,6.66,600.20
Ins_V5_J100_T30_R60_B10_W4_S235_N5.txt,5,100,34,4,1168,1168,0.00,459.36
Ins_V10_J100_T20_R60_B10_W1_S253_N3.txt,10,100,23,1,262,262,0.00,311.90
Ins_V10_J100_T30_R60_B10_W1_S262_N2.txt,10,100,34,1,368,368,0.00,134.95
Ins_V2_J150_T10_R60_B10_W4_S7_N7.txt,2,150,11,4,3094,3094,0.00,28.95
Ins_V2_J100_T20_R60_B10_W1_S192_N2.txt,2,100,25,1,1654,1654,0.00,95.27
Ins_V2_J100_T30_R60_B10_W1_S203_N3.txt,2,100,35,1,2098,2098,0.00,43.85
Ins_V2_J100_T10_R60_B10_W4_S189_N9.txt,2,100,13,4,1996,1996,0.00,70.85
Ins_V5_J100_T10_R60_B10_W1_S211_N1.txt,5,100,12,1,338,338,0.00,31.53
Ins_V10_J150_T10_R60_B10_W4_S64_N4.txt,10,150,11,4,536,517,3.54,600.26
Ins_V10_J50_T10_R60_B10_W4_S156_N6.txt,10,50,11,4,152,152,0.00,40.22
Ins_V2_J50_T20_R60_B10_W1_S105_N5.txt,2,50,26,1,813,813,0.00,4.22
Ins_V2_J150_T20_R60_B10_W2_S19_N9.txt,2,150,24,2,3017,3017,0.00,522.53
Ins_V10_J50_T10_R60_B10_W2_S159_N9.txt,10,50,12,2,89,89,0.00,7.26
Ins_V5_J100_T20_R60_B10_W2_S226_N6.txt,5,100,24,2,708,708,0.00,444.05
Ins_V2_J100_T20_R60_B10_W2_S198_N8.txt,2,100,24,2,1926,1926,0.00,103.61
Ins_V10_J50_T10_R60_B10_W4_S157_N7.txt,10,50,12,4,142,141,0.70,601.36
Ins_V2_J50_T20_R60_B10_W1_S103_N3.txt,2,50,27,1,826,826,0.00,8.02
Ins_V2_J50_T10_R60_B10_W2_S97_N7.txt,2,50,10,2,603,603,0.00,3.85
Ins_V10_J150_T10_R60_B10_W1_S64_N4.txt,10,150,11,1,241,241,0.00,410.28
Ins_V5_J50_T30_R60_B10_W1_S147_N7.txt,5,50,32,1,349,349,0.00,6.07
Ins_V5_J50_T20_R60_B10_W4_S135_N5.txt,5,50,22,4,463,463,0.00,6.45
Ins_V5_J100_T30_R60_B10_W2_S231_N1.txt,5,100,39,2,1010,1009,0.10,600.36
