File name,Fleet size,Number of jobs,Average job duration,Average energy job costs,Lower bound,Upper bound,GAP (%),Runtime
Ins_V5_J50_T20_R60_B10_W4_S138_N8.txt,5,50,24,5,519,519,0.00,0.34
Ins_V2_J50_T20_R60_B10_W1_S108_N8.txt,2,50,25,1,796,796,0.00,0.03
Ins_V2_J50_T20_R60_B10_W4_S101_N1.txt,2,50,23,4,1317,1317,0.00,0.12
Ins_V5_J100_T30_R60_B10_W1_S237_N7.txt,5,100,41,1,951,952,0.11,0.15
Ins_V5_J50_T20_R60_B10_W2_S133_N3.txt,5,50,26,2,372,372,0.00,0.06
Ins_V5_J200_T30_R60_B10_W4_S328_N8.txt,5,200,38,4,2563,2563,0.00,240.30
Ins_V5_J200_T30_R60_B10_W4_S320_N0.txt,5,200,38,4,2638,2638,0.00,240.29
Ins_V5_J100_T10_R60_B10_W4_S214_N4.txt,5,100,13,4,797,797,0.00,3.25
Ins_V2_J100_T10_R60_B10_W2_S182_N2.txt,2,100,11,2,1322,1322,0.00,0.11
Ins_V10_J100_T10_R60_B10_W1_S242_N2.txt,10,100,12,1,149,155,4.03,0.22
Ins_V5_J150_T20_R60_B10_W4_S42_N2.txt,5,150,24,4,1485,1485,0.00,240.12
Ins_V5_J50_T10_R60_B10_W4_S128_N8.txt,5,50,14,4,345,345,0.00,0.18
Ins_V2_J100_T10_R60_B10_W1_S188_N8.txt,2,100,13,1,1012,1012,0.00,0.13
Ins_V5_J200_T10_R60_B10_W2_S307_N7.txt,5,200,12,2,1072,1072,0.00,0.81
Ins_V2_J100_T10_R60_B10_W1_S180_N0.txt,2,100,11,1,958,958,0.00,0.11
Ins_V2_J50_T10_R60_B10_W1_S97_N7.txt,2,50,10,1,393,393,0.00,0.03
Ins_V5_J200_T20_R60_B10_W2_S314_N4.txt,5,200,24,2,1601,1601,0.00,0.80
Ins_V10_J150_T10_R60_B10_W4_S66_N6.txt,10,150,12,4,527,527,0.00,59.58
Ins_V10_J100_T10_R60_B10_W4_S247_N7.txt,10,100,11,4,335,335,0.00,1.92
Ins_V2_J50_T30_R60_B10_W1_S118_N8.txt,2,50,41,1,1178,1178,0.00,0.03
Ins_V2_J50_T30_R60_B10_W4_S118_N8.txt,2,50,41,4,1718,1718,0.00,0.90
Ins_V5_J200_T10_R60_B10_W1_S301_N1.txt,5,200,12,1,760,760,0.00,0.73
Ins_V10_J150_T20_R60_B10_W2_S77_N7.txt,10,150,26,2,555,555,0.00,2.54
Ins_V10_J100_T30_R60_B10_W2_S267_N7.txt,10,100,39,2,497,497,0.00,3.08
Ins_V2_J150_T20_R60_B10_W1_S12_N2.txt,2,150,23,1,2353,2353,0.00,0.32
Ins_V5_J50_T30_R60_B10_W1_S142_N2.txt,5,50,33,1,361,362,0.28,0.04
Ins_V5_J50_T10_R60_B10_W1_S126_N6.txt,5,50,13,1,156,170,8.97,0.05
Ins_V10_J100_T30_R60_B10_W1_S260_N0.txt,10,100,39,1,421,422,0.24,0.19
Ins_V10_J150_T10_R60_B10_W1_S61_N1.txt,10,150,12,1,241,242,0.41,0.36
Ins_V2_J50_T30_R60_B10_W2_S114_N4.txt,2,50,33,3,1262,1262,0.00,0.04
Ins_V5_J200_T30_R60_B10_W2_S320_N0.txt,5,200,38,2,2098,2098,0.00,0.85
Ins_V5_J50_T20_R60_B10_W2_S139_N9.txt,5,50,23,2,342,342,0.00,0.08
Ins_V2_J50_T20_R60_B10_W2_S106_N6.txt,2,50,27,2,1006,1006,0.00,0.03
Ins_V2_J50_T30_R60_B10_W4_S115_N5.txt,2,50,44,4,1865,1865,0.00,0.78
Ins_V2_J50_T20_R60_B10_W4_S107_N7.txt,2,50,28,4,1422,1422,0.00,2.33
Ins_V2_J150_T10_R60_B10_W1_S7_N7.txt,2,150,11,1,1384,1384,0.00,0.27
Ins_V5_J100_T10_R60_B10_W4_S216_N6.txt,5,100,11,4,703,703,0.00,1.85
Ins_V5_J200_T30_R60_B10_W4_S321_N1.txt,5,200,38,4,2572,2572,0.00,240.37
Ins_V5_J150_T10_R60_B10_W4_S36_N6.txt,5,150,12,4,1162,1162,0.00,3.85
Ins_V10_J50_T30_R60_B10_W1_S170_N0.txt,10,50,34,1,172,172,0.00,0.11
Ins_V5_J50_T20_R60_B10_W1_S135_N5.txt,5,50,22,1,247,247,0.00,0.03
Ins_V10_J150_T20_R60_B10_W2_S74_N4.txt,10,150,29,2,617,617,0.00,6.39
Ins_V10_J200_T20_R60_B10_W2_S348_N8.txt,10,200,25,2,776,776,0.00,3.67
Ins_V5_J50_T20_R60_B10_W4_S133_N3.txt,5,50,26,4,468,468,0.00,0.04
Ins_V10_J150_T20_R60_B10_W4_S77_N7.txt,10,150,26,4,753,753,0.00,241.47
Ins_V5_J150_T10_R60_B10_W4_S38_N8.txt,5,150,12,4,1135,1135,0.00,48.03
Ins_V2_J150_T20_R60_B10_W2_S17_N7.txt,2,150,23,2,2944,2944,0.00,0.42
Ins_V2_J50_T20_R60_B10_W4_S109_N9.txt,2,50,27,4,1387,1387,0.00,0.12
Ins_V2_J50_T20_R60_B10_W4_S104_N4.txt,2,50,26,4,1372,1372,0.00,0.08
Ins_V2_J150_T10_R60_B10_W4_S3_N3.txt,2,150,12,4,2997,2997,0.00,240.39
Ins_V10_J200_T10_R60_B10_W4_S336_N6.txt,10,200,12,4,722,722,0.00,240.58
Ins_V10_J200_T30_R60_B10_W1_S350_N0.txt,10,200,38,1,858,858,0.00,1.25
Ins_V10_J200_T30_R60_B10_W4_S358_N8.txt,10,200,37,4,1221,1221,0.00,242.14
Ins_V5_J200_T30_R60_B10_W4_S326_N6.txt,5,200,35,4,2425,2425,0.00,240.27
Ins_V5_J200_T20_R60_B10_W1_S316_N6.txt,5,200,25,1,1269,1269,0.00,0.97
Ins_V10_J150_T10_R60_B10_W2_S61_N1.txt,10,150,12,2,367,367,0.00,1.12
Ins_V10_J150_T30_R60_B10_W1_S88_N8.txt,10,150,37,1,625,625,0.00,0.42
Ins_V2_J100_T10_R60_B10_W1_S189_N9.txt,2,100,13,1,1036,1036,0.00,0.12
Ins_V5_J50_T10_R60_B10_W2_S126_N6.txt,5,50,13,2,216,219,1.39,0.05
Ins_V5_J200_T30_R60_B10_W1_S329_N9.txt,5,200,38,1,1822,1822,0.00,0.90
Ins_V5_J150_T30_R60_B10_W2_S53_N3.txt,5,150,37,2,1536,1536,0.00,0.46
Ins_V2_J50_T20_R60_B10_W2_S105_N5.txt,2,50,26,2,1023,1023,0.00,0.03
Ins_V5_J100_T20_R60_B10_W4_S226_N6.txt,5,100,24,4,996,996,0.00,4.04
Ins_V2_J100_T10_R60_B10_W4_S188_N8.txt,2,100,13,4,2092,2092,0.00,2.78
Ins_V10_J50_T10_R60_B10_W4_S158_N8.txt,10,50,12,4,127,135,6.30,1.49
Ins_V2_J200_T10_R60_B10_W1_S272_N2.txt,2,200,11,1,1970,1970,0.00,0.84
Ins_V2_J100_T10_R60_B10_W2_S189_N9.txt,2,100,13,2,1396,1396,0.00,0.11
Ins_V10_J150_T10_R60_B10_W2_S69_N9.txt,10,150,12,2,358,358,0.00,0.78
Ins_V10_J200_T10_R60_B10_W1_S338_N8.txt,10,200,12,1,358,358,0.00,3.32
Ins_V5_J200_T20_R60_B10_W1_S315_N5.txt,5,200,23,1,1213,1213,0.00,0.89
Ins_V5_J150_T10_R60_B10_W1_S34_N4.txt,5,150,12,1,574,574,0.00,0.40
Ins_V5_J100_T20_R60_B10_W1_S225_N5.txt,5,100,25,1,648,648,0.00,0.18
Ins_V10_J100_T10_R60_B10_W1_S240_N0.txt,10,100,13,1,162,163,0.62,0.20
Ins_V5_J150_T20_R60_B10_W1_S47_N7.txt,5,150,25,1,957,958,0.10,1.27
Ins_V5_J200_T20_R60_B10_W4_S314_N4.txt,5,200,24,4,2021,2021,0.00,240.22
Ins_V2_J150_T30_R60_B10_W4_S27_N7.txt,2,150,38,4,4893,4893,0.00,240.07
Ins_V10_J50_T10_R60_B10_W1_S155_N5.txt,10,50,13,1,69,69,0.00,0.04
Ins_V5_J100_T10_R60_B10_W4_S210_N0.txt,5,100,13,4,770,770,0.00,1.15
Ins_V5_J100_T10_R60_B10_W1_S210_N0.txt,5,100,13,1,362,362,0.00,0.19
Ins_V2_J150_T10_R60_B10_W2_S0_N0.txt,2,150,13,2,2131,2131,0.00,0.71
Ins_V2_J150_T30_R60_B10_W4_S29_N9.txt,2,150,39,4,5092,5092,0.00,240.30
Ins_V10_J200_T20_R60_B10_W4_S343_N3.txt,10,200,28,4,1104,1104,0.00,8.37
Ins_V2_J100_T30_R60_B10_W2_S200_N0.txt,2,100,42,2,2885,2885,0.00,0.14
Ins_V2_J50_T20_R60_B10_W4_S100_N0.txt,2,50,26,4,1331,1331,0.00,0.05
Ins_V2_J200_T30_R60_B10_W1_S296_N6.txt,2,200,39,1,4630,4630,0.00,0.54
Ins_V2_J100_T20_R60_B10_W1_S195_N5.txt,2,100,25,1,1580,1580,0.00,0.13
Ins_V10_J200_T30_R60_B10_W2_S355_N5.txt,10,200,39,2,1042,1042,0.00,3.02
Ins_V2_J100_T10_R60_B10_W4_S181_N1.txt,2,100,11,4,2036,2036,0.00,2.33
Ins_V10_J150_T20_R60_B10_W4_S74_N4.txt,10,150,29,4,815,815,0.00,240.88
Ins_V10_J50_T20_R60_B10_W4_S164_N4.txt,10,50,27,5,246,256,4.07,241.96
Ins_V2_J50_T10_R60_B10_W1_S94_N4.txt,2,50,13,1,489,489,0.00,0.07
Ins_V2_J200_T20_R60_B10_W1_S285_N5.txt,2,200,25,1,3307,3307,0.00,0.78
Ins_V5_J200_T10_R60_B10_W2_S306_N6.txt,5,200,12,2,1067,1067,0.00,0.85
Ins_V5_J150_T10_R60_B10_W2_S35_N5.txt,5,150,12,2,784,784,0.00,0.59
Ins_V10_J50_T30_R60_B10_W1_S174_N4.txt,10,50,40,1,202,202,0.00,0.07
Ins_V2_J100_T30_R60_B10_W1_S205_N5.txt,2,100,37,1,2280,2280,0.00,0.10
Ins_V10_J200_T30_R60_B10_W1_S351_N1.txt,10,200,36,1,817,818,0.12,246.79
Ins_V2_J50_T30_R60_B10_W2_S111_N1.txt,2,50,35,2,1214,1214,0.00,0.04
Ins_V10_J150_T10_R60_B10_W2_S68_N8.txt,10,150,12,2,355,355,0.00,0.98
Ins_V10_J150_T20_R60_B10_W2_S79_N9.txt,10,150,24,2,541,541,0.00,2.71
Ins_V5_J200_T30_R60_B10_W1_S327_N7.txt,5,200,40,1,1890,1890,0.00,0.97
Ins_V5_J50_T10_R60_B10_W2_S129_N9.txt,5,50,12,2,235,236,0.43,0.06
Ins_V2_J50_T10_R60_B10_W4_S94_N4.txt,2,50,13,3,849,849,0.00,0.04
Ins_V5_J150_T20_R60_B10_W4_S48_N8.txt,5,150,26,4,1632,1632,0.00,240.53
Ins_V2_J100_T20_R60_B10_W2_S195_N5.txt,2,100,25,2,2030,2030,0.00,0.11
Ins_V10_J200_T20_R60_B10_W2_S346_N6.txt,10,200,25,2,776,776,0.00,3.10
Ins_V5_J200_T30_R60_B10_W1_S325_N5.txt,5,200,38,1,1793,1793,0.00,0.90
Ins_V10_J100_T20_R60_B10_W4_S258_N8.txt,10,100,25,4,484,484,0.00,233.30
Ins_V2_J150_T10_R60_B10_W1_S2_N2.txt,2,150,12,1,1505,1505,0.00,0.29
Ins_V10_J100_T20_R60_B10_W4_S256_N6.txt,10,100,24,4,478,478,0.00,4.63
Ins_V2_J100_T10_R60_B10_W4_S184_N4.txt,2,100,12,4,1796,1796,0.00,6.24
Ins_V2_J50_T30_R60_B10_W2_S115_N5.txt,2,50,44,2,1475,1475,0.00,0.04
Ins_V10_J100_T10_R60_B10_W2_S247_N7.txt,10,100,11,2,215,217,0.93,0.60
Ins_V10_J50_T10_R60_B10_W1_S150_N0.txt,10,50,10,1,52,52,0.00,0.04
Ins_V5_J200_T20_R60_B10_W4_S313_N3.txt,5,200,25,4,2042,2042,0.00,231.10
Ins_V5_J100_T10_R60_B10_W1_S213_N3.txt,5,100,11,1,326,326,0.00,0.18
Ins_V5_J150_T30_R60_B10_W4_S53_N3.txt,5,150,37,4,1872,1872,0.00,240.49
Ins_V2_J200_T20_R60_B10_W1_S286_N6.txt,2,200,25,1,3237,3237,0.00,0.76
Ins_V5_J150_T30_R60_B10_W4_S55_N5.txt,5,150,39,4,1977,1977,0.00,240.58
Ins_V2_J200_T20_R60_B10_W2_S283_N3.txt,2,200,23,2,3957,3957,0.00,1.02
Ins_V10_J100_T30_R60_B10_W2_S263_N3.txt,10,100,41,3,543,548,0.92,1.51
Ins_V2_J50_T20_R60_B10_W1_S102_N2.txt,2,50,26,1,802,802,0.00,0.04
Ins_V2_J150_T20_R60_B10_W2_S14_N4.txt,2,150,24,2,2851,2851,0.00,0.46
Ins_V5_J50_T30_R60_B10_W1_S141_N1.txt,5,50,35,1,378,378,0.00,0.04
Ins_V2_J150_T20_R60_B10_W2_S15_N5.txt,2,150,25,2,3020,3020,0.00,0.28
Ins_V5_J200_T30_R60_B10_W4_S323_N3.txt,5,200,40,5,2805,2805,0.00,240.38
Ins_V5_J200_T20_R60_B10_W2_S318_N8.txt,5,200,26,2,1625,1625,0.00,0.89
Ins_V2_J200_T10_R60_B10_W4_S275_N5.txt,2,200,12,4,4103,4103,0.00,240.31
Ins_V5_J150_T30_R60_B10_W1_S57_N7.txt,5,150,40,1,1419,1419,0.00,1.43
Ins_V10_J100_T20_R60_B10_W1_S257_N7.txt,10,100,27,1,310,316,1.94,0.26
Ins_V5_J200_T30_R60_B10_W2_S326_N6.txt,5,200,35,2,2005,2005,0.00,2.44
Ins_V2_J200_T20_R60_B10_W2_S284_N4.txt,2,200,23,2,3928,3928,0.00,0.67
Ins_V10_J150_T30_R60_B10_W2_S87_N7.txt,10,150,35,2,711,711,0.00,90.39
Ins_V2_J150_T30_R60_B10_W1_S20_N0.txt,2,150,36,1,3282,3282,0.00,0.28
Ins_V2_J50_T20_R60_B10_W2_S109_N9.txt,2,50,27,2,997,997,0.00,0.03
Ins_V5_J150_T20_R60_B10_W2_S46_N6.txt,5,150,25,2,1185,1185,0.00,0.57
Ins_V5_J150_T10_R60_B10_W2_S33_N3.txt,5,150,11,2,752,752,0.00,0.56
Ins_V10_J100_T30_R60_B10_W2_S264_N4.txt,10,100,38,2,501,502,0.20,2.17
Ins_V2_J200_T30_R60_B10_W2_S296_N6.txt,2,200,39,2,5470,5470,0.00,2.07
Ins_V5_J200_T10_R60_B10_W2_S301_N1.txt,5,200,12,2,1036,1036,0.00,2.04
Ins_V10_J50_T10_R60_B10_W4_S151_N1.txt,10,50,12,4,147,166,12.93,0.21
Ins_V2_J200_T20_R60_B10_W2_S289_N9.txt,2,200,25,2,4059,4059,0.00,0.78
Ins_V10_J50_T30_R60_B10_W4_S174_N4.txt,10,50,40,4,280,285,1.79,0.24
Ins_V2_J100_T30_R60_B10_W1_S201_N1.txt,2,100,38,1,2297,2297,0.00,0.12
Ins_V5_J50_T10_R60_B10_W4_S123_N3.txt,5,50,10,4,323,323,0.00,0.17
Ins_V5_J150_T20_R60_B10_W2_S44_N4.txt,5,150,24,2,1148,1148,0.00,0.37
Ins_V2_J150_T30_R60_B10_W2_S24_N4.txt,2,150,40,2,4143,4143,0.00,0.46
Ins_V5_J150_T10_R60_B10_W2_S38_N8.txt,5,150,12,2,811,811,0.00,0.35
Ins_V2_J150_T20_R60_B10_W1_S11_N1.txt,2,150,26,1,2508,2508,0.00,0.37
Ins_V5_J100_T10_R60_B10_W2_S217_N7.txt,5,100,12,2,507,507,0.00,0.19
Ins_V10_J150_T10_R60_B10_W2_S67_N7.txt,10,150,13,2,383,383,0.00,1.34
Ins_V2_J100_T10_R60_B10_W2_S184_N4.txt,2,100,12,2,1346,1346,0.00,0.10
Ins_V5_J200_T30_R60_B10_W1_S323_N3.txt,5,200,40,1,1869,1869,0.00,0.77
Ins_V10_J50_T30_R60_B10_W4_S172_N2.txt,10,50,36,4,272,277,1.84,0.95
Ins_V2_J50_T10_R60_B10_W4_S92_N2.txt,2,50,12,4,1045,1045,0.00,0.25
Ins_V2_J200_T30_R60_B10_W1_S297_N7.txt,2,200,37,1,4547,4547,0.00,0.59
Ins_V2_J200_T10_R60_B10_W1_S278_N8.txt,2,200,13,1,2096,2096,0.00,1.49
Ins_V2_J200_T20_R60_B10_W4_S280_N0.txt,2,200,25,4,5501,5501,0.00,240.34
Ins_V10_J150_T10_R60_B10_W4_S69_N9.txt,10,150,12,4,502,502,0.00,166.66
Ins_V2_J200_T30_R60_B10_W1_S290_N0.txt,2,200,37,1,4492,4492,0.00,0.57
Ins_V2_J200_T10_R60_B10_W2_S277_N7.txt,2,200,12,2,2740,2740,0.00,0.63
Ins_V2_J150_T20_R60_B10_W2_S10_N0.txt,2,150,24,2,3021,3021,0.00,0.66
Ins_V5_J50_T20_R60_B10_W4_S137_N7.txt,5,50,27,4,476,476,0.00,0.31
Ins_V2_J100_T10_R60_B10_W4_S183_N3.txt,2,100,12,4,1836,1836,0.00,0.34
Ins_V2_J50_T20_R60_B10_W4_S105_N5.txt,2,50,26,4,1383,1383,0.00,0.10
Ins_V5_J100_T10_R60_B10_W1_S218_N8.txt,5,100,11,1,371,371,0.00,0.17
Ins_V5_J150_T30_R60_B10_W1_S54_N4.txt,5,150,35,1,1281,1281,0.00,0.46
Ins_V5_J150_T10_R60_B10_W1_S36_N6.txt,5,150,12,1,550,550,0.00,0.39
Ins_V10_J150_T20_R60_B10_W4_S71_N1.txt,10,150,23,4,710,710,0.00,241.78
Ins_V2_J100_T20_R60_B10_W2_S199_N9.txt,2,100,26,2,2146,2146,0.00,6.37
Ins_V10_J200_T20_R60_B10_W4_S340_N0.txt,10,200,23,4,986,986,0.00,241.51
Ins_V10_J50_T30_R60_B10_W4_S179_N9.txt,10,50,39,4,268,273,1.87,0.15
Ins_V2_J200_T10_R60_B10_W4_S274_N4.txt,2,200,12,4,4042,4042,0.00,240.22
Ins_V2_J50_T30_R60_B10_W1_S112_N2.txt,2,50,36,1,1059,1059,0.00,0.03
Ins_V5_J100_T10_R60_B10_W4_S213_N3.txt,5,100,11,4,722,722,0.00,240.09
Ins_V2_J100_T20_R60_B10_W1_S194_N4.txt,2,100,22,1,1539,1539,0.00,0.14
Ins_V10_J100_T20_R60_B10_W2_S250_N0.txt,10,100,24,2,336,343,2.08,1.92
Ins_V2_J150_T30_R60_B10_W1_S22_N2.txt,2,150,37,1,3352,3352,0.00,0.33
Ins_V2_J50_T20_R60_B10_W2_S108_N8.txt,2,50,25,2,946,946,0.00,0.04
Ins_V5_J200_T30_R60_B10_W1_S322_N2.txt,5,200,37,1,1748,1748,0.00,1.03
Ins_V5_J50_T30_R60_B10_W1_S144_N4.txt,5,50,31,1,336,348,3.57,0.05
Ins_V2_J50_T10_R60_B10_W1_S96_N6.txt,2,50,11,1,434,434,0.00,0.03
Ins_V5_J200_T20_R60_B10_W4_S319_N9.txt,5,200,24,4,1968,1968,0.00,240.23
Ins_V10_J200_T20_R60_B10_W2_S340_N0.txt,10,200,23,2,722,722,0.00,2.39
Ins_V10_J200_T10_R60_B10_W1_S336_N6.txt,10,200,12,1,344,350,1.74,0.97
Ins_V2_J50_T10_R60_B10_W2_S98_N8.txt,2,50,12,2,645,645,0.00,0.03
Ins_V5_J100_T20_R60_B10_W2_S220_N0.txt,5,100,23,2,736,736,0.00,0.23
Ins_V10_J200_T20_R60_B10_W1_S341_N1.txt,10,200,25,1,600,600,0.00,2.29
Ins_V2_J200_T20_R60_B10_W4_S284_N4.txt,2,200,23,4,5068,5068,0.00,240.26
Ins_V10_J200_T30_R60_B10_W1_S352_N2.txt,10,200,37,1,851,851,0.00,1.87
Ins_V10_J100_T10_R60_B10_W2_S246_N6.txt,10,100,11,2,219,220,0.46,2.06
Ins_V2_J150_T10_R60_B10_W4_S8_N8.txt,2,150,12,4,2785,2785,0.00,240.07
Ins_V5_J100_T10_R60_B10_W4_S211_N1.txt,5,100,12,4,770,770,0.00,0.29
Ins_V2_J100_T20_R60_B10_W4_S195_N5.txt,2,100,25,4,2480,2480,0.00,57.36
Ins_V5_J100_T10_R60_B10_W4_S212_N2.txt,5,100,12,4,793,793,0.00,4.28
Ins_V2_J50_T30_R60_B10_W4_S113_N3.txt,2,50,40,3,1559,1559,0.00,0.04
Ins_V2_J150_T10_R60_B10_W2_S7_N7.txt,2,150,11,2,2014,2014,0.00,0.28
Ins_V2_J50_T20_R60_B10_W2_S102_N2.txt,2,50,26,2,1012,1012,0.00,0.04
Ins_V10_J200_T30_R60_B10_W1_S359_N9.txt,10,200,37,1,831,833,0.24,0.88
Ins_V2_J100_T30_R60_B10_W1_S207_N7.txt,2,100,39,1,2348,2348,0.00,0.12
Ins_V10_J100_T20_R60_B10_W4_S257_N7.txt,10,100,27,4,490,490,0.00,1.71
Ins_V5_J50_T10_R60_B10_W2_S122_N2.txt,5,50,13,2,223,225,0.90,0.04
Ins_V2_J150_T20_R60_B10_W1_S19_N9.txt,2,150,24,1,2297,2297,0.00,0.24
Ins_V5_J200_T20_R60_B10_W2_S312_N2.txt,5,200,26,2,1676,1676,0.00,240.29
Ins_V2_J150_T20_R60_B10_W4_S17_N7.txt,2,150,23,4,3844,3844,0.00,240.06
Ins_V2_J100_T10_R60_B10_W1_S187_N7.txt,2,100,11,1,954,954,0.00,0.14
Ins_V10_J200_T20_R60_B10_W1_S342_N2.txt,10,200,25,1,601,601,0.00,1.03
Ins_V5_J200_T10_R60_B10_W1_S305_N5.txt,5,200,12,1,739,739,0.00,0.87
Ins_V10_J50_T20_R60_B10_W4_S163_N3.txt,10,50,24,4,204,213,4.41,0.24
Ins_V5_J100_T20_R60_B10_W4_S224_N4.txt,5,100,25,4,990,990,0.00,0.62
Ins_V5_J100_T10_R60_B10_W2_S213_N3.txt,5,100,11,2,458,458,0.00,0.33
Ins_V5_J200_T20_R60_B10_W4_S317_N7.txt,5,200,25,4,2034,2034,0.00,240.38
Ins_V5_J50_T20_R60_B10_W4_S132_N2.txt,5,50,29,3,477,478,0.21,0.70
Ins_V2_J100_T10_R60_B10_W2_S181_N1.txt,2,100,11,2,1346,1346,0.00,0.10
Ins_V2_J50_T10_R60_B10_W1_S92_N2.txt,2,50,12,1,475,475,0.00,0.03
Ins_V10_J50_T20_R60_B10_W2_S168_N8.txt,10,50,26,2,137,145,5.84,0.06
Ins_V2_J200_T20_R60_B10_W2_S281_N1.txt,2,200,24,2,3939,3939,0.00,0.96
Ins_V2_J150_T20_R60_B10_W4_S11_N1.txt,2,150,26,4,4008,4008,0.00,84.40
Ins_V5_J150_T20_R60_B10_W1_S42_N2.txt,5,150,24,1,933,933,0.00,0.58
Ins_V5_J200_T30_R60_B10_W1_S324_N4.txt,5,200,35,1,1692,1692,0.00,0.94
Ins_V5_J200_T10_R60_B10_W4_S301_N1.txt,5,200,12,4,1540,1540,0.00,240.37
Ins_V10_J200_T20_R60_B10_W4_S341_N1.txt,10,200,25,4,1008,1008,0.00,2.49
Ins_V5_J50_T20_R60_B10_W2_S134_N4.txt,5,50,24,2,346,347,0.29,0.05
Ins_V5_J100_T30_R60_B10_W4_S233_N3.txt,5,100,38,5,1375,1375,0.00,40.12
Ins_V5_J200_T30_R60_B10_W2_S327_N7.txt,5,200,40,2,2238,2238,0.00,1.09
Ins_V5_J50_T30_R60_B10_W2_S147_N7.txt,5,50,32,2,433,433,0.00,0.04
Ins_V10_J50_T10_R60_B10_W4_S150_N0.txt,10,50,10,4,142,156,9.86,0.67
Ins_V10_J150_T30_R60_B10_W1_S83_N3.txt,10,150,38,1,634,634,0.00,0.45
Ins_V10_J150_T30_R60_B10_W4_S81_N1.txt,10,150,38,4,939,939,0.00,106.62
Ins_V5_J200_T10_R60_B10_W2_S304_N4.txt,5,200,12,2,1057,1057,0.00,0.80
Ins_V5_J150_T30_R60_B10_W4_S51_N1.txt,5,150,38,4,1945,1945,0.00,240.10
Ins_V5_J50_T20_R60_B10_W1_S137_N7.txt,5,50,27,1,296,298,0.68,0.05
Ins_V5_J150_T10_R60_B10_W2_S30_N0.txt,5,150,12,2,808,808,0.00,0.29
Ins_V10_J200_T30_R60_B10_W4_S359_N9.txt,10,200,37,4,1245,1245,0.00,240.79
Ins_V2_J150_T10_R60_B10_W2_S6_N6.txt,2,150,13,2,2207,2207,0.00,0.34
Ins_V5_J150_T30_R60_B10_W1_S51_N1.txt,5,150,38,1,1321,1321,0.00,0.43
Ins_V10_J150_T20_R60_B10_W1_S78_N8.txt,10,150,24,1,428,428,0.00,0.51
Ins_V5_J50_T30_R60_B10_W2_S143_N3.txt,5,50,38,2,484,485,0.21,0.05
Ins_V10_J100_T20_R60_B10_W1_S255_N5.txt,10,100,27,1,295,295,0.00,0.23
Ins_V10_J200_T10_R60_B10_W4_S331_N1.txt,10,200,12,4,742,742,0.00,142.19
Ins_V2_J200_T10_R60_B10_W4_S279_N9.txt,2,200,12,4,3891,3891,0.00,3.52
Ins_V10_J100_T10_R60_B10_W4_S241_N1.txt,10,100,13,4,335,335,0.00,12.69
Ins_V10_J150_T30_R60_B10_W2_S88_N8.txt,10,150,37,2,745,745,0.00,3.12
Ins_V5_J150_T30_R60_B10_W2_S56_N6.txt,5,150,41,2,1632,1632,0.00,0.39
Ins_V10_J100_T10_R60_B10_W1_S245_N5.txt,10,100,11,1,132,138,4.55,0.18
Ins_V5_J150_T20_R60_B10_W4_S40_N0.txt,5,150,23,4,1519,1519,0.00,241.05
Ins_V10_J150_T20_R60_B10_W2_S78_N8.txt,10,150,24,2,548,548,0.00,1.25
Ins_V10_J100_T20_R60_B10_W1_S258_N8.txt,10,100,25,1,280,287,2.50,0.21
Ins_V10_J50_T10_R60_B10_W1_S157_N7.txt,10,50,12,1,63,63,0.00,0.05
Ins_V10_J150_T30_R60_B10_W4_S88_N8.txt,10,150,37,4,925,925,0.00,10.04
Ins_V10_J50_T20_R60_B10_W1_S160_N0.txt,10,50,25,1,127,127,0.00,0.05
Ins_V10_J100_T30_R60_B10_W4_S263_N3.txt,10,100,41,4,609,609,0.00,2.08
Ins_V10_J50_T10_R60_B10_W2_S151_N1.txt,10,50,12,2,87,113,29.89,0.04
Ins_V5_J150_T20_R60_B10_W1_S41_N1.txt,5,150,26,1,963,963,0.00,0.64
Ins_V10_J100_T30_R60_B10_W1_S261_N1.txt,10,100,36,1,379,380,0.26,0.19
Ins_V2_J200_T20_R60_B10_W4_S282_N2.txt,2,200,25,4,5558,5558,0.00,240.23
Ins_V5_J50_T20_R60_B10_W1_S138_N8.txt,5,50,24,1,267,268,0.37,0.03
Ins_V5_J100_T30_R60_B10_W1_S233_N3.txt,5,100,38,1,883,883,0.00,0.16
Ins_V10_J50_T20_R60_B10_W4_S169_N9.txt,10,50,22,4,181,190,4.97,0.14
Ins_V5_J50_T30_R60_B10_W1_S148_N8.txt,5,50,37,1,404,405,0.25,0.05
Ins_V10_J100_T10_R60_B10_W2_S249_N9.txt,10,100,11,2,218,225,3.21,2.13
Ins_V10_J50_T20_R60_B10_W1_S165_N5.txt,10,50,22,1,111,111,0.00,0.04
Ins_V10_J50_T30_R60_B10_W2_S179_N9.txt,10,50,39,2,226,236,4.42,0.06
Ins_V2_J200_T10_R60_B10_W4_S272_N2.txt,2,200,11,4,3860,3860,0.00,240.16
Ins_V2_J50_T20_R60_B10_W2_S104_N4.txt,2,50,26,3,1072,1072,0.00,0.03
Ins_V5_J100_T30_R60_B10_W4_S237_N7.txt,5,100,41,4,1371,1371,0.00,4.49
Ins_V10_J100_T10_R60_B10_W1_S243_N3.txt,10,100,11,1,135,136,0.74,0.20
Ins_V10_J50_T20_R60_B10_W1_S166_N6.txt,10,50,28,1,143,143,0.00,0.22
